doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
311	1	472306	2811	0	1116	33	недавнего выпускника университета	1116,1126,1137	ref:def|str:noun|type:coref	выпускника	1126
311	1	472307	2811	472306	1151	7	который	1151	ref:def|str:rel|type:coref		
311	1	472308	2811	472306	1194	2	Он	1194	ref:def|str:pron|type:coref		
311	1	472309	2811	472308	1204	4	себя	1204	ref:def|str:refl|type:coref		
311	1	472310	2811	472309	1246	3	его	1246	ref:def|str:poss|type:coref		
311	1	472311	2811	472310	1272	4	него	1272	ref:def|str:pron|type:coref		
311	1	472312	2807	472304	1355	7	бен Али	1355,1359	ref:def|str:noun|type:coref	бен Али	1355,1359
311	1	472313	2812	0	1626	35	премьер - министр Мохаммед аль - Гануши	1626,1633,1634,1642,1651,1654,1655	ref:def|str:noun|type:coref	Мохаммед аль Гануши	1642,1651,1655
311	1	472314	2812	472313	1722	2	он	1722	ref:def|str:pron|type:coref		
311	1	472315	2813	0	1741	28	Конституционный совет Туниса	1741,1757,1763	ref:def|str:noun|type:coref	совет	1757
311	1	472316	2808	472303	1763	6	Туниса	1763	ref:def|str:noun|type:coref		
311	1	472317	2813	472315	1772	28	высший орган судебной власти	1772,1779,1785,1794	ref:def|str:noun|type:coref	орган	1779
311	1	472318	2807	472312	1816	7	Бен Али	1816,1820	ref:def|str:noun|type:coref	Бен Али	1816,1820
311	1	472319	2814	0	1913	30	спикер парламента Фуад Мебезза	1913,1920,1931,1936	ref:def|str:noun|type:coref	Фуад Мебезза	1931,1936
311	1	472320	2813	472315	1945	28	Конституционный совет Туниса	1945,1961,1967	ref:def|str:noun|type:coref	совет	1961
311	1	472321	2808	472316	1967	6	Туниса	1967	ref:def|str:noun|type:coref		
311	1	472322	2814	472319	1988	25	нового лидера государства	1988,1995,2002	ref:def|str:noun|type:coref	лидера	1995
311	1	472323	2808	472321	2002	11	государства	2002	ref:def|str:noun|type:coref		
311	1	472324	2814	472322	2075	7	Мебазза	2075	ref:def|str:noun|type:coref		
311	1	472325	2812	472313	2109	23	премьер - министра страны	2109,2116,2117,2126	ref:def|str:noun|type:coref	премьер министра	2109,2117
311	1	472326	2808	472323	2126	6	страны	2126	ref:def|str:noun|type:coref		
312	1	472327	2815	0	57	41	грузино - абхазского вооружённого конфликта	57,64,65,76,89	ref:def|str:noun|type:coref	конфликта	89
312	1	472328	2816	0	137	7	Абхазии	137	ref:def|str:noun|type:coref		
312	1	472330	2816	472328	147	32	в советское время Абхазской АССР	147,149,159,165,175	ref:def|str:noun|type:coref	Абхазской АССР	165,175
312	1	472332	2818	472333	190	14	Грузинской ССР	190,201	ref:def|str:noun|type:coref	Грузинской ССР	190,201
312	1	472333	2818	0	237	6	Грузии	237	ref:def|str:noun|type:coref		
312	1	472334	2816	472328	473	7	Абхазии	473	ref:def|str:noun|type:coref		
312	1	472335	2819	472336	483	15	около 200 тысяч	483,489,493	ref:def|str:noun|type:anaph	тысяч	493
312	1	472336	2819	0	523	4	свои	523	ref:def|str:refl|type:anaph		
312	1	472337	2816	472328	561	7	Абхазия	561	ref:def|str:noun|type:coref		
312	1	472338	2816	472337	702	20	маленькая республика	702,712	ref:def|str:noun|type:coref	республика	712
312	1	472339	2820	0	813	16	Владимира Путина	813,823	ref:def|str:noun|type:coref	Владимира Путина	813,823
312	1	472340	2818	472333	901	7	Тбилиси	901	ref:def|str:noun|type:coref		
312	1	472341	2820	472339	1006	28	российского премьер - министра	1006,1018,1025,1026	ref:def|str:noun|type:coref	премьер министра	1018,1026
312	1	472342	2816	472338	1117	10	республики	1117	ref:def|str:noun|type:coref		
312	1	472343	2815	472327	1273	41	грузино - абхазского вооружённого конфликта	1273,1280,1281,1292,1305	ref:def|str:noun|type:coref	конфликта	1305
312	1	472344	2821	0	1408	12	Южной Осетии	1408,1414	ref:def|str:noun|type:coref	Южной Осетии	1408,1414
312	1	472345	2823	472356	1449	6	Москвы	1449	ref:def|str:noun|type:coref		
312	1	472346	2822	0	1516	16	Кодорском ущелье	1516,1526	ref:def|str:noun|type:coref	Кодорском ущелье	1516,1526
312	1	472347	2816	472342	1635	7	Абхазии	1635	ref:def|str:noun|type:coref		
312	1	472348	2816	472347	1683	23	непризнанной республике	1683,1696	ref:def|str:noun|type:coref	республике	1696
312	1	472349	2823	472345	1790	6	России	1790	ref:def|str:noun|type:coref		
312	1	472350	2818	472333	1799	6	Грузии	1799	ref:def|str:noun|type:coref		
312	1	472351	2816	472348	1834	7	Абхазии	1834	ref:def|str:noun|type:coref		
312	1	472352	2821	472344	1844	12	Южной Осетии	1844,1850	ref:def|str:noun|type:coref	Южной Осетии	1844,1850
312	1	472353	2816	472351	1990	6	Сухума	1990	ref:def|str:noun|type:coref		
312	1	472354	2823	472349	2013	2	РФ	2013	ref:def|str:noun|type:coref		
312	1	472355	2816	472351	2056	8	Абхазией	2056	ref:def|str:noun|type:coref		
312	1	472356	2823	0	2197	6	Москве	2197	ref:def|str:noun|type:coref		
312	1	472357	2816	472355	2246	7	Абхазия	2246	ref:def|str:noun|type:coref		
312	1	472358	2816	472357	2290	2	её	2290	ref:def|str:pron|type:coref		
312	1	472359	2818	472350	2437	6	Грузии	2437	ref:def|str:noun|type:coref		
312	1	472360	2824	0	2474	41	История борьбы Абхазии за самоопределение	2474,2482,2489,2497,2500	ref:def|str:noun|type:anaph	История	2474
312	1	472361	2816	472357	2489	7	Абхазии	2489	ref:def|str:noun|type:coref		
312	1	472362	2824	472360	2529	3	Она	2529	ref:def|str:pron|type:anaph		
312	1	472363	2816	472361	2644	7	Абхазии	2644	ref:def|str:noun|type:coref		
312	1	472364	2825	0	2728	15	Советском Союзе	2728,2738	ref:def|str:noun|type:coref	Советском Союзе	2728,2738
312	1	472365	2826	0	2746	54	Республиканские движения за национальную независимость	2746,2762,2771,2774,2787	ref:def|str:noun|type:anaph	движения	2762
312	1	472366	2826	472365	2853	3	они	2853	ref:def|str:pron|type:anaph		
312	1	472367	2827	0	2934	9	федерация	2934	ref:def|str:noun|type:anaph		
312	1	472368	2827	472367	2953	3	ней	2953	ref:def|str:pron|type:anaph		
312	1	472369	2825	472364	2975	16	Советского Союза	2975,2986	ref:def|str:noun|type:coref	Советского Союза	2975,2986
312	1	472370	2828	0	3059	14	таких движений	3059,3065	ref:def|str:noun|type:anaph	движений	3065
312	1	472371	2828	472370	3145	5	своих	3145	ref:def|str:refl|type:anaph		
312	1	472372	2829	0	3179	32	грузинском национальном движении	3179,3190,3203	ref:def|str:noun|type:anaph	движении	3203
312	1	472374	2831	472375	3260	16	абхазской элитой	3260,3270	ref:def|str:noun|type:anaph	элитой	3270
312	1	472375	2831	0	3291	2	её	3291	ref:def|str:noun|type:anaph		
312	1	472376	2829	472372	3301	5	своих	3301	ref:def|str:refl|type:anaph		
312	1	472378	2825	472364	3699	4	СССР	3699	ref:def|str:noun|type:coref		
312	1	472379	2823	472349	4021	2	РФ	4021	ref:def|str:noun|type:coref		
312	1	472380	2832	0	4103	7	абхазов	4103	ref:def|str:noun|type:anaph		
312	1	472381	2832	472380	4141	2	их	4141	ref:def|str:poss|type:anaph		
312	1	472382	2833	0	4351	40	будущий лидер Абхазии Владислав Ардзинба	4351,4359,4365,4373,4383	ref:def|str:noun|type:coref	Владислав Ардзинба	4373,4383
312	1	472383	2816	472363	4365	7	Абхазии	4365	ref:def|str:noun|type:coref		
312	1	472384	2833	472382	4400	4	свою	4400	ref:def|str:refl|type:coref		
312	1	472385	2834	0	4575	18	советского проекта	4575,4586	ref:def|str:noun|type:anaph	проекта	4586
312	1	472386	2834	472385	4600	3	его	4600	ref:def|str:pron|type:anaph		
312	1	472387	2835	0	4709	19	Два проекта Абхазии	4709,4713,4721	ref:def|str:noun|type:coref	проекта	4713
312	1	472388	2816	472383	4721	7	Абхазии	4721	ref:def|str:noun|type:coref		
312	1	472389	2835	472387	4813	16	оба этих проекта	4813,4817,4822	ref:def|str:noun|type:coref	проекта	4822
312	1	472390	2835	472387	4912	27	два противоположных проекта	4912,4916,4932	ref:def|str:noun|type:coref	проекта	4932
312	1	472391	2816	472388	5387	7	Абхазии	5387	ref:def|str:noun|type:coref		
312	1	472392	2818	472359	5537	6	Грузии	5537	ref:def|str:noun|type:coref		
312	1	472393	2822	472346	5560	6	Кодори	5560	ref:def|str:noun|type:coref		
312	1	472394	2818	472392	5603	20	официального Тбилиси	5603,5616	ref:def|str:noun|type:coref	Тбилиси	5616
312	1	472395	2818	472394	5631	4	свои	5631	ref:def|str:refl|type:coref		
312	1	472396	2816	472391	5643	7	Абхазии	5643	ref:def|str:noun|type:coref		
312	1	472397	2816	472396	5659	2	её	5659	ref:def|str:poss|type:coref		
312	1	472398	2821	472352	5769	12	Южной Осетии	5769,5775	ref:def|str:noun|type:coref	Южной Осетии	5769,5775
312	1	472399	2818	472392	5893	7	Тбилиси	5893	ref:def|str:noun|type:coref		
312	1	472400	2816	472391	5935	7	Абхазию	5935	ref:def|str:noun|type:coref		
312	1	472401	2818	472399	5946	4	себя	5946	ref:def|str:poss|type:coref		
312	9	472329	2817	0	137	7	Абхазии	137	ref:def|str:noun|type:coref		
312	9	472331	2817	472329	165	14	Абхазской АССР	165,175	ref:def|str:appo|type:coref	Абхазской АССР	165,175
312	9	472373	2830	0	3219	7	единицы	3219	ref:def|str:noun|type:coref		
312	9	472377	2830	472373	3369	2	их	3369	ref:def|str:pron|type:anaph		
313	1	472402	2836	0	0	14	Ядерное оружие	0,8	ref:def|str:noun|type:anaph	оружие	8
313	1	472403	2836	472402	86	3	оно	86	ref:def|str:pron|type:anaph		
313	1	472404	2837	0	90	4	КНДР	90	ref:def|str:noun|type:coref		
313	1	472405	2838	0	97	6	России	97	ref:def|str:noun|type:coref		
313	1	472406	2838	472405	112	6	Россия	112	ref:def|str:noun|type:coref		
313	1	472407	2836	472402	154	14	ядерное оружие	154,162	ref:def|str:noun|type:anaph	оружие	162
313	1	472408	2838	472406	169	2	ей	169	ref:def|str:pron|type:coref		
313	1	472409	2836	472407	205	3	его	205	ref:def|str:pron|type:anaph		
313	1	472410	2838	472408	209	3	она	209	ref:def|str:pron|type:coref		
313	1	472411	2839	0	305	27	президента США Барака Обамы	305,316,320,327	ref:def|str:noun|type:coref	президента Барака Обамы	305,320,327
313	1	472412	2840	0	316	3	США	316	ref:def|str:noun|type:coref		
313	1	472413	2839	472411	345	3	его	345	ref:def|str:pron|type:coref		
313	1	472414	2841	0	441	48	реальной роли ядерного оружия в современном мире	441,450,455,464,471,473,485	ref:def|str:noun|type:anaph	роли	450
313	1	472415	2836	472407	455	15	ядерного оружия	455,464	ref:def|str:noun|type:coref	оружия	464
313	1	472416	2841	472414	523	8	роль эта	523,528	ref:def|str:noun|type:anaph	роль	523
313	1	472417	2842	0	579	40	ограниченного применения ядерного оружия	579,593,604,613	ref:def|str:noun|type:coref	применения	593
313	1	472418	2836	472407	604	15	ядерного оружия	604,613	ref:def|str:noun|type:coref	оружия	613
313	1	472419	2842	472417	652	14	это применение	652,656	ref:def|str:noun|type:coref	применение	656
313	1	472420	2842	472417	685	3	его	685	ref:def|str:poss|type:coref		
313	1	472421	2836	472418	809	15	ядерного оружия	809,818	ref:def|str:noun|type:anaph	оружия	818
313	1	472422	2836	472421	919	3	его	919	ref:def|str:poss|type:anaph		
313	1	472423	2836	472421	983	14	ядерное оружие	983,991	ref:def|str:noun|type:coref	оружие	991
313	1	472424	2843	0	1081	20	высокоточного оружия	1081,1095	ref:def|str:noun|type:anaph	оружия	1095
313	1	472425	2843	472424	1104	7	которое	1104	ref:def|str:rel|type:anaph		
313	1	472426	2836	472423	1172	14	ядерное оружие	1172,1180	ref:def|str:noun|type:coref	оружие	1180
313	1	472427	2844	0	1250	10	тех потерь	1250,1254	ref:def|str:noun|type:anaph	потерь	1254
313	1	472428	2844	472427	1263	8	которыми	1263	ref:def|str:rel|type:anaph		
313	1	472429	2840	472412	1463	3	США	1463	ref:def|str:noun|type:coref		
313	1	472430	2840	472429	1473	3	них	1473	ref:def|str:pron|type:coref		
313	1	472431	2836	472423	1489	14	ядерное оружие	1489,1497	ref:def|str:noun|type:anaph	оружие	1497
313	1	472432	2836	472431	1561	4	него	1561	ref:def|str:pron|type:anaph		
313	1	472433	2836	472431	1591	14	ядерное оружие	1591,1599	ref:def|str:noun|type:anaph	оружие	1599
313	1	472434	2836	472433	1619	5	собой	1619	ref:def|str:poss|type:coref		
313	1	472435	2840	472430	1655	3	США	1655	ref:def|str:noun|type:coref		
313	1	472436	2836	472433	1669	3	оно	1669	ref:def|str:pron|type:anaph		
313	1	472437	2840	472435	1677	5	Штаты	1677	ref:def|str:noun|type:coref		
313	1	472438	2836	472433	1759	14	ядерное оружие	1759,1767	ref:def|str:noun|type:coref	оружие	1767
313	1	472441	2850	472449	1778	14	Великобритании	1778	ref:def|str:noun|type:coref		
313	1	472443	2848	0	1795	7	Франции	1795	ref:def|str:noun|type:coref		
313	1	472449	2850	472450	2083	14	Великобритания	2083	ref:def|str:noun|type:coref		
313	1	472450	2850	0	2151	3	она	2151	ref:def|str:pron|type:coref		
313	1	472451	2836	472438	2194	15	ядерного оружия	2194,2203	ref:def|str:noun|type:coref	оружия	2203
313	1	472452	2848	472443	2212	5	Париж	2212	ref:def|str:noun|type:coref		
313	1	472453	2848	472452	2329	4	свою	2329	ref:def|str:poss|type:coref		
313	1	472454	2848	472452	2418	4	свою	2418	ref:def|str:poss|type:coref		
313	1	472455	2848	472454	2423	7	Франция	2423	ref:def|str:noun|type:coref		
313	1	472456	2836	472451	2504	14	ядерное оружие	2504,2512	ref:def|str:noun|type:coref	оружие	2512
313	1	472457	2851	0	2560	5	Индия	2560	ref:def|str:noun|type:coref		
313	1	472459	2853	0	2568	8	Пакистан	2568	ref:def|str:noun|type:coref		
313	1	472460	2851	472457	2702	5	Индии	2702	ref:def|str:noun|type:coref		
313	1	472461	2854	0	2742	5	Китай	2742	ref:def|str:noun|type:coref		
313	1	472463	2836	472456	2849	15	ядерного оружия	2849,2858	ref:def|str:noun|type:coref	оружия	2858
313	1	472465	2851	472457	3200	5	Индии	3200	ref:def|str:noun|type:coref		
313	1	472466	2853	472459	3208	9	Пакистана	3208	ref:def|str:noun|type:coref		
313	1	472469	2836	472463	3646	15	ядерного оружия	3646,3655	ref:def|str:noun|type:coref	оружия	3655
313	1	472470	2853	472466	3757	8	Пакистан	3757	ref:def|str:noun|type:coref		
313	1	472471	2853	472470	3793	4	своё	3793	ref:def|str:poss|type:coref		
313	1	472472	2851	472465	3852	5	Индии	3852	ref:def|str:noun|type:coref		
313	1	472473	2853	472470	3979	10	Исламабаде	3979	ref:def|str:noun|type:coref		
313	1	472474	2856	0	4000	21	радикальные исламисты	4000,4012	ref:def|str:noun|type:anaph	исламисты	4012
313	1	472475	2856	472474	4028	7	которых	4028	ref:def|str:rel|type:anaph		
313	1	472476	2837	472404	4156	4	КНДР	4156	ref:def|str:noun|type:coref		
313	1	472477	2837	472476	4163	7	которая	4163	ref:def|str:rel|type:coref		
313	1	472478	2836	472469	4190	14	ядерное оружие	4190,4198	ref:def|str:noun|type:anaph	оружие	4198
313	1	472479	2836	472478	4261	3	оно	4261	ref:def|str:pron|type:anaph		
313	1	472480	2840	472437	4321	3	США	4321	ref:def|str:noun|type:coref		
313	1	472481	2854	472461	4327	5	Китая	4327	ref:def|str:noun|type:coref		
313	1	472482	2874	472587	4349	6	Японии	4349	ref:def|str:noun|type:coref		
313	1	472483	2836	472478	4483	14	ядерное оружие	4483,4491	ref:def|str:noun|type:anaph	оружие	4491
313	1	472484	2837	472476	4538	14	Северной Корее	4538,4547	ref:def|str:noun|type:coref	Северной Корее	4538,4547
313	1	472485	2837	472484	4588	3	она	4588	ref:def|str:pron|type:coref		
313	1	472486	2836	472483	4622	3	его	4622	ref:def|str:pron|type:anaph		
313	1	472487	2837	472485	4778	6	страны	4778	ref:def|str:noun|type:coref		
313	1	472488	2857	0	4791	5	Ирана	4791	ref:def|str:noun|type:coref		
313	1	472489	2857	472488	4799	7	который	4799	ref:def|str:rel|type:coref		
313	1	472490	2836	472483	4807	15	ядерного оружия	4807,4816	ref:def|str:noun|type:coref	оружия	4816
313	1	472491	2836	472490	4860	3	оно	4860	ref:def|str:pron|type:coref		
313	1	472492	2840	472480	4917	3	США	4917	ref:def|str:noun|type:coref		
313	1	472493	2858	0	4923	7	Израиля	4923	ref:def|str:noun|type:coref		
313	1	472494	2859	0	4945	6	Турции	4945	ref:def|str:noun|type:coref		
313	1	472495	2857	472488	4986	7	Тегеран	4986	ref:def|str:noun|type:coref		
313	1	472496	2836	472490	4994	12	такое оружие	4994,5000	ref:def|str:noun|type:coref	оружие	5000
313	1	472497	2837	472484	5035	8	Пхеньяна	5035	ref:def|str:noun|type:coref		
313	1	472498	2836	472496	5065	3	его	5065	ref:def|str:pron|type:coref		
313	1	472499	2857	472495	5124	4	Иран	5124	ref:def|str:noun|type:coref		
313	1	472500	2857	472499	5220	2	он	5220	ref:def|str:pron|type:coref		
313	1	472501	2857	472500	5315	3	его	5315	ref:def|str:poss|type:coref		
313	1	472502	2857	472499	5365	12	ядерный Иран	5365,5373	ref:def|str:noun|type:coref	Иран	5373
313	1	472503	2860	0	5504	6	Ираном	5504	ref:def|str:noun|type:coref		
313	1	472504	2837	472497	5550	4	КНДР	5550	ref:def|str:noun|type:coref		
313	1	472505	2858	472493	5703	7	Израиль	5703	ref:def|str:noun|type:coref		
313	1	472506	2858	472505	5747	4	него	5747	ref:def|str:pron|type:coref		
313	1	472507	2836	472483	5752	14	ядерное оружие	5752,5760	ref:def|str:noun|type:coref	оружие	5760
313	1	472508	2861	0	5839	5	ЦАХАЛ	5839	ref:def|str:noun|type:coref		
313	1	472509	2861	472508	6064	5	ЦАХАЛ	6064	ref:def|str:noun|type:coref		
313	1	472510	2862	0	6131	23	исламская ядерная бомба	6131,6141,6149	ref:def|str:noun|type:coref	бомба	6149
313	1	472511	2862	472510	6157	12	Пакистанская	6157	ref:def|str:noun|type:coref		
313	1	472512	2862	472510	6176	3	ней	6176	ref:def|str:pron|type:coref		
313	1	472513	2858	472514	6321	4	свой	6321	ref:def|str:poss|type:coref		
313	1	472514	2858	472505	6336	7	Израиль	6336	ref:def|str:noun|type:coref		
313	1	472515	2858	472514	6502	7	Израиля	6502	ref:def|str:noun|type:coref		
313	1	472516	2858	472515	6542	10	последнего	6542	ref:def|str:noun|type:coref		
313	1	472517	2858	472514	6576	7	Израиля	6576	ref:def|str:noun|type:coref		
313	1	472518	2836	472507	6595	15	ядерного оружия	6595,6604	ref:def|str:noun|type:coref	оружия	6604
313	1	472519	2854	472481	6671	5	Китаю	6671	ref:def|str:noun|type:coref		
313	1	472520	2840	472492	6685	3	США	6685	ref:def|str:noun|type:coref		
313	1	472521	2836	472518	6691	14	ядерное оружие	6691,6699	ref:def|str:noun|type:coref	оружие	6699
313	1	472522	2854	472519	6829	5	Китая	6829	ref:def|str:noun|type:coref		
313	1	472523	2854	472522	6918	10	эта страна	6918,6922	ref:def|str:noun|type:coref	страна	6922
313	1	472524	2863	0	7017	4	НОАК	7017	ref:def|str:noun|type:coref		
313	1	472525	2836	472521	7051	15	ядерного оружия	7051,7060	ref:def|str:noun|type:coref	оружия	7060
313	1	472526	2864	0	7122	6	страны	7122	ref:def|str:noun|type:anaph		
313	1	472527	2864	472526	7131	7	которая	7131	ref:def|str:rel|type:anaph		
313	1	472528	2836	472525	7153	15	ядерным оружием	7153,7161	ref:def|str:noun|type:anaph	оружием	7161
313	1	472529	2864	472527	7173	3	той	7173	ref:def|str:rel|type:anaph		
313	1	472530	2836	472528	7212	3	его	7212	ref:def|str:pron|type:anaph		
313	1	472531	2863	472524	7223	32	« безразмерной » китайской армии	7223,7225,7238,7240,7250	ref:def|str:noun|type:coref	армии	7250
313	1	472532	2863	472531	7296	2	её	7296	ref:def|str:pron|type:coref		
313	1	472533	2854	472523	7339	5	Китай	7339	ref:def|str:noun|type:coref		
313	1	472534	2854	472533	7355	4	своё	7355	ref:def|str:poss|type:coref		
313	1	472535	2854	472533	7399	2	он	7399	ref:def|str:pron|type:coref		
313	1	472536	2854	472535	7498	4	него	7498	ref:def|str:pron|type:coref		
313	1	472537	2865	0	7558	27	факторах престижа и статуса	7558,7567,7576,7578	ref:def|str:noun|type:anaph	факторах	7558
313	1	472538	2865	472537	7588	7	которые	7588	ref:def|str:rel|type:anaph		
313	1	472539	2854	472536	7600	5	Китая	7600	ref:def|str:noun|type:coref		
313	1	472540	2838	472405	7677	6	Россия	7677	ref:def|str:noun|type:coref		
313	1	472541	2838	472540	7704	3	она	7704	ref:def|str:pron|type:coref		
313	1	472542	2837	472484	7725	4	КНДР	7725	ref:def|str:noun|type:coref		
313	1	472543	2836	472525	7749	14	ядерное оружие	7749,7757	ref:def|str:noun|type:anaph	оружие	7757
313	1	472544	2838	472541	7772	4	наше	7772	ref:def|str:pron|type:coref		
313	1	472545	2836	472543	7935	3	его	7935	ref:def|str:poss|type:anaph		
313	1	472546	2836	472543	7987	3	его	7987	ref:def|str:pron|type:anaph		
313	1	472547	2838	472544	7991	2	мы	7991	ref:def|str:pron|type:coref		
313	1	472548	2837	472542	8006	14	Северная Корея	8006,8015	ref:def|str:noun|type:coref	Северная Корея	8006,8015
313	1	472549	2837	472548	8082	2	её	8082	ref:def|str:pron|type:coref		
313	1	472550	2860	472503	8151	4	Иран	8151	ref:def|str:noun|type:coref		
313	1	472551	2838	472541	8164	6	Россия	8164	ref:def|str:noun|type:coref		
313	1	472552	2866	0	8228	44	слишком большими запасами природных ресурсов	8228,8236,8245,8254,8264	ref:def|str:noun|type:anaph	запасами	8245
313	1	472553	2866	472552	8275	8	которыми	8275	ref:def|str:rel|type:anaph		
313	1	472554	2866	472553	8367	3	ими	8367	ref:def|str:pron|type:anaph		
313	1	472555	2838	472551	8496	3	нас	8496	ref:def|str:pron|type:coref		
313	1	472556	2838	472555	8641	3	нам	8641	ref:def|str:pron|type:coref		
313	1	472557	2838	472556	8727	5	наших	8727	ref:def|str:pron|type:coref		
313	1	472558	2867	0	8727	29	наших обычных вооружённых сил	8727,8733,8741,8753	ref:def|str:noun|type:anaph	вооружённых сил	8741,8753
313	1	472559	2867	472558	8759	3	Они	8759	ref:def|str:pron|type:anaph		
313	1	472560	2867	472559	8786	4	своё	8786	ref:def|str:poss|type:anaph		
313	1	472561	2867	472559	8845	2	их	8845	ref:def|str:pron|type:anaph		
313	1	472562	2838	472555	8968	2	мы	8968	ref:def|str:pron|type:coref		
313	1	472563	2838	472562	9210	2	мы	9210	ref:def|str:pron|type:coref		
313	1	472564	2859	472494	9282	6	Турции	9282	ref:def|str:noun|type:coref		
313	1	472565	2854	472539	9303	5	Китай	9303	ref:def|str:noun|type:coref		
313	1	472566	2840	472520	9311	3	США	9311	ref:def|str:noun|type:coref		
313	1	472567	2838	472563	9355	3	нас	9355	ref:def|str:pron|type:coref		
313	1	472568	2838	472567	9440	2	мы	9440	ref:def|str:pron|type:coref		
313	1	472569	2868	0	9501	6	Грузии	9501	ref:def|str:noun|type:coref		
313	1	472570	2838	472568	9531	3	нас	9531	ref:def|str:pron|type:coref		
313	1	472571	2869	0	9550	11	мобильность	9550	ref:def|str:noun|type:anaph		
313	1	472572	2869	472571	9637	3	она	9637	ref:def|str:pron|type:anaph		
313	1	472573	2870	0	9697	14	мобильные силы	9697,9707	ref:def|str:noun|type:anaph	силы	9707
313	1	472574	2870	472573	9810	2	им	9810	ref:def|str:pron|type:anaph		
313	1	472575	2838	472570	9886	4	наша	9886	ref:def|str:poss|type:coref		
313	1	472576	2838	472575	9924	2	мы	9924	ref:def|str:pron|type:coref		
313	1	472577	2836	472528	10090	14	ядерное оружие	10090,10098	ref:def|str:noun|type:coref	оружие	10098
313	1	472578	2838	472576	10121	3	нас	10121	ref:def|str:pron|type:coref		
313	1	472579	2871	0	10219	15	ядерный арсенал	10219,10227	ref:def|str:noun|type:anaph	арсенал	10227
313	1	472580	2838	472578	10237	3	нас	10237	ref:def|str:pron|type:coref		
313	1	472581	2871	472579	10292	3	его	10292	ref:def|str:pron|type:anaph		
313	1	472582	2838	472580	10347	5	наших	10347	ref:def|str:poss|type:coref		
313	1	472583	2868	472569	10440	6	Грузия	10440	ref:def|str:noun|type:coref		
313	1	472584	2868	472583	10454	4	себе	10454	ref:def|str:refl|type:coref		
313	1	472585	2872	0	10459	7	Абхазию	10459	ref:def|str:noun|type:coref		
313	1	472586	2873	0	10469	12	Южную Осетию	10469,10475	ref:def|str:noun|type:coref	Южную Осетию	10469,10475
313	1	472587	2874	472590	10486	6	Япония	10486	ref:def|str:noun|type:coref		
313	1	472588	2838	472582	10517	2	Мы	10517	ref:def|str:pron|type:coref		
313	1	472589	2868	472583	10546	7	Тбилиси	10546	ref:def|str:noun|type:coref		
313	1	472590	2874	0	10556	5	Токио	10556	ref:def|str:noun|type:coref		
313	1	472591	2875	472592	10614	19	безъядерным странам	10614,10626	ref:def|str:noun|type:anaph	странам	10626
313	1	472592	2875	0	10652	3	ими	10652	ref:def|str:pron|type:anaph		
313	1	472593	2872	472585	10704	8	Абхазией	10704	ref:def|str:noun|type:coref		
313	1	472594	2873	472586	10715	13	Южной Осетией	10715,10721	ref:def|str:noun|type:coref	Южной Осетией	10715,10721
313	1	472595	2838	472588	10729	3	нам	10729	ref:def|str:pron|type:coref		
313	1	472596	2876	0	10763	26	диким пещерным варварством	10763,10769,10778	ref:def|str:noun|type:anaph	варварством	10778
313	1	472597	2876	472596	10795	7	которое	10795	ref:def|str:rel|type:anaph		
313	1	472598	2838	472588	10803	6	Россия	10803	ref:def|str:noun|type:coref		
313	1	472599	2838	472588	11000	2	мы	11000	ref:def|str:pron|type:coref		
313	1	472600	2877	0	11058	27	фактор ядерного сдерживания	11058,11065,11074	ref:def|str:noun|type:anaph	фактор	11058
313	1	472601	2877	472600	11119	2	он	11119	ref:def|str:pron|type:anaph		
313	1	472602	2840	472566	11143	3	США	11143	ref:def|str:noun|type:coref		
313	1	472603	2840	472602	11149	3	Они	11149	ref:def|str:pron|type:coref		
313	1	472604	2838	472599	11206	4	нами	11206	ref:def|str:pron|type:coref		
313	1	472605	2838	472604	11291	3	нас	11291	ref:def|str:pron|type:coref		
313	1	472606	2840	472602	11440	3	США	11440	ref:def|str:noun|type:coref		
313	1	472607	2838	472604	11466	6	Россию	11466	ref:def|str:noun|type:coref		
313	1	472608	2838	472604	11475	6	Россия	11475	ref:def|str:noun|type:coref		
313	1	472609	2840	472606	11514	3	США	11514	ref:def|str:noun|type:coref		
313	1	472610	2854	472565	11534	5	Китая	11534	ref:def|str:noun|type:coref		
313	1	472611	2854	472610	11576	3	КНР	11576	ref:def|str:noun|type:coref		
313	1	472612	2878	0	11599	4	БРСД	11599	ref:def|str:noun|type:anaph		
313	1	472613	2878	472612	11606	7	которых	11606	ref:def|str:rel|type:anaph		
313	1	472614	2838	472608	11616	3	нас	11616	ref:def|str:pron|type:coref		
313	1	472615	2838	472614	11642	6	Россию	11642	ref:def|str:noun|type:coref		
313	1	472616	2863	472532	11736	4	НОАК	11736	ref:def|str:noun|type:coref		
313	1	472617	2838	472614	11773	3	нас	11773	ref:def|str:pron|type:coref		
313	1	472618	2854	472611	11824	5	Китай	11824	ref:def|str:noun|type:coref		
313	1	472619	2838	472617	11856	4	нашу	11856	ref:def|str:poss|type:coref		
313	1	472620	2838	472619	11948	6	России	11948	ref:def|str:noun|type:coref		
313	1	472621	2854	472618	11964	5	своей	11964	ref:def|str:poss|type:coref		
313	1	472622	2879	0	12006	17	европейской части	12006,12018	ref:def|str:noun|type:anaph	части	12018
313	1	472623	2879	472622	12026	7	которая	12026	ref:def|str:rel|type:anaph		
